Name,Label,levenshtein_real,levenshtein_fictional,fuzzy_real,fuzzy_fictional,double_metaphone_real,double_metaphone_fictional,is_dictionary_word
xavier needles,0.0,6,7,64.0,55.172413793103445,0,0,1
irish pleasant,0.0,4,8,80.0,56.25,0,0,1
mariana schimmel,0.0,4,8,82.75862068965517,55.172413793103445,1,0,1
concetta bessey,0.0,5,8,71.42857142857143,56.00000000000001,0,0,0
claudio canup,0.0,6,7,64.28571428571428,56.00000000000001,0,0,0
gayle minear,0.0,4,6,78.26086956521739,60.86956521739131,0,0,0
veola bing,0.0,4,4,70.0,66.66666666666667,0,0,1
zetta orman,0.0,3,5,88.0,66.66666666666667,0,1,0
vonda trudell,0.0,3,7,81.4814814814815,63.63636363636363,0,0,0
kina gelinas,0.0,5,6,66.66666666666667,58.33333333333333,0,0,1
marilynn amburn,0.0,5,6,73.33333333333334,70.96774193548387,0,0,0
collene wanner,0.0,5,6,71.42857142857143,64.0,0,0,1
marilou wroten,0.0,6,7,75.86206896551724,60.0,0,0,0
mechelle whitby,0.0,6,7,70.58823529411764,53.84615384615385,0,0,0
dimple snelling,0.0,5,8,75.86206896551724,62.5,0,0,1
josefina wain,0.0,4,7,78.57142857142857,54.54545454545454,0,0,1
saturnina calender,0.0,6,8,76.47058823529412,60.60606060606061,0,0,1
leopoldo reasoner,0.0,5,9,77.41935483870968,62.5,0,0,1
santina spies,0.0,4,6,78.57142857142857,61.53846153846154,0,0,0
neoma hafer,0.0,4,6,75.0,61.53846153846154,0,0,0
patsy leanos,0.0,6,6,61.53846153846154,58.33333333333333,0,0,0
mayra jelley,0.0,4,5,72.72727272727273,66.66666666666667,0,0,0
hilde rinaldo,0.0,5,7,80.0,61.53846153846154,0,0,0
concetta plotner,0.0,5,8,75.86206896551724,59.25925925925925,0,0,0
keva taul,0.0,3,5,73.6842105263158,60.0,0,0,0
fredricka moss,0.0,5,6,77.41935483870968,59.25925925925925,0,0,1
rosamond seaton,0.0,4,7,75.86206896551724,60.0,0,0,0
perla herrod,0.0,5,7,75.0,66.66666666666667,0,0,0
suzanna stairs,0.0,5,7,74.07407407407408,58.33333333333333,0,0,0
ok kyser,0.0,4,5,66.66666666666667,61.53846153846154,0,0,0
zoe veliz,0.0,4,5,63.1578947368421,52.17391304347826,0,0,0
patience weeks,0.0,5,7,73.33333333333334,61.53846153846154,0,0,1
merrill vanhouten,0.0,5,9,76.47058823529412,54.54545454545454,0,0,0
ricki zych,0.0,5,5,66.66666666666667,57.14285714285714,0,0,0
lacy morman,0.0,4,4,78.26086956521739,72.72727272727273,0,0,1
geoffrey lamantia,0.0,6,9,73.33333333333334,58.82352941176471,0,0,0
benton zamarripa,0.0,5,9,70.96774193548387,55.172413793103445,0,0,0
hana aikins,0.0,4,5,75.0,63.63636363636363,0,0,0
emogene krieg,0.0,5,7,69.23076923076923,56.00000000000001,0,0,0
natalya villacorta,0.0,5,10,78.78787878787878,55.172413793103445,0,0,0
jani furness,0.0,5,6,74.07407407407408,60.0,0,0,0
landon lokken,0.0,5,6,69.23076923076923,59.25925925925925,0,0,0
carmine slaton,0.0,4,6,76.92307692307692,68.96551724137932,0,0,1
naida boyce,0.0,3,6,78.26086956521739,54.54545454545454,0,0,0
salvador applebee,0.0,7,10,70.96774193548387,54.54545454545454,0,0,0
delmer tierney,0.0,5,7,69.23076923076923,59.25925925925925,0,0,0
mariette como,0.0,6,7,72.0,58.33333333333333,0,0,0
evelynn wyrick,0.0,4,8,74.07407407407408,55.172413793103445,0,0,0
jona raven,0.0,4,5,73.6842105263158,69.56521739130434,0,0,1
lael kruger,0.0,5,6,75.0,60.86956521739131,0,0,0
gricelda eddleman,0.0,5,8,76.47058823529412,64.51612903225806,0,0,0
shad gessner,0.0,5,6,81.4814814814815,58.33333333333333,0,0,1
vito baillargeon,0.0,7,9,72.22222222222221,55.172413793103445,0,0,0
lolita gillispie,0.0,4,9,77.41935483870968,56.25,0,0,0
hettie sherlock,0.0,6,8,75.0,55.172413793103445,0,0,1
gracia talley,0.0,3,6,80.0,59.25925925925925,0,1,0
stormy giles,0.0,5,6,66.66666666666667,64.0,0,0,1
miles godin,0.0,5,6,66.66666666666667,59.25925925925925,0,0,0
halley deyoung,0.0,4,7,77.41935483870968,58.33333333333333,0,0,0
joselyn goodloe,0.0,5,8,66.66666666666667,61.53846153846154,0,0,0
valery chace,0.0,5,6,72.72727272727273,64.0,0,0,0
birgit flagg,0.0,6,7,64.28571428571428,52.17391304347826,0,0,0
noelle lucarelli,0.0,4,9,77.41935483870968,56.25,0,0,0
sarah seegmiller,0.0,4,8,84.84848484848484,57.14285714285714,0,0,0
saundra haddox,0.0,6,7,71.42857142857143,59.25925925925925,0,0,0
wiley stonecipher,0.0,4,9,76.47058823529412,60.0,0,0,0
kristy castello,0.0,5,8,68.96551724137932,59.25925925925925,0,0,0
pattie peters,0.0,4,6,74.07407407407408,62.06896551724138,0,0,0
isabell hyppolite,0.0,5,11,75.0,56.25,0,0,0
karole studivant,0.0,4,9,81.25,57.14285714285714,0,0,0
arlene armes,0.0,5,6,74.07407407407408,69.56521739130434,0,0,0
regenia absher,0.0,5,6,73.33333333333334,61.53846153846154,0,0,0
oswaldo malchow,0.0,7,9,61.53846153846154,55.172413793103445,0,0,0
emogene studivant,0.0,5,10,75.0,56.25,0,0,0
imelda mijangos,0.0,3,7,82.75862068965517,60.86956521739131,0,0,0
ashely castilleja,0.0,2,10,91.42857142857144,56.25,0,0,0
isa mcbay,0.0,4,5,73.6842105263158,63.1578947368421,0,0,0
celestine cleghorn,0.0,6,9,75.0,58.82352941176471,0,0,1
karri mcgrew,0.0,5,6,69.23076923076923,58.33333333333333,0,0,1
wiley ankrom,0.0,6,7,72.0,56.00000000000001,0,0,0
margherita munsterman,0.0,8,12,73.6842105263158,63.1578947368421,0,0,0
laree necessary,0.0,3,8,81.25,62.06896551724138,0,0,1
aleida master,0.0,4,5,81.4814814814815,69.56521739130434,0,0,1
cleopatra slaton,0.0,6,9,75.0,57.14285714285714,0,0,0
sylvester faria,0.0,6,5,64.51612903225806,71.42857142857143,0,0,1
cassy stonecipher,0.0,5,9,76.47058823529412,57.14285714285714,0,0,0
hollis earp,0.0,3,5,78.26086956521739,66.66666666666667,0,0,0
alanna nosal,0.0,2,6,86.95652173913044,58.33333333333333,0,0,0
betsey razor,0.0,4,6,76.19047619047619,58.33333333333333,0,0,1
hettie watchman,0.0,4,7,80.0,66.66666666666667,0,0,1
luciana viands,0.0,4,7,76.92307692307692,62.06896551724138,0,0,0
tijuana mcpherson,0.0,4,8,81.25,58.06451612903225,0,0,0
cherly clow,0.0,4,6,64.28571428571428,58.33333333333333,0,1,1
selma mesta,0.0,4,5,75.0,57.14285714285714,0,0,0
lyn muncy,0.0,5,5,63.1578947368421,60.0,0,0,0
houston kump,0.0,4,7,69.56521739130434,53.84615384615385,0,0,0
alva puente,0.0,3,6,81.81818181818181,63.63636363636363,0,0,0
sandee klenke,0.0,5,7,72.0,59.25925925925925,0,0,0
setsuko aikins,0.0,5,8,71.42857142857143,56.00000000000001,0,0,0
kathaleen bouley,0.0,6,9,70.96774193548387,57.14285714285714,0,0,0
lacy everts,0.0,5,5,70.0,60.86956521739131,0,0,1
princess obando,0.0,6,5,75.86206896551724,71.42857142857143,0,0,1
rochel barberio,0.0,6,7,78.57142857142857,59.25925925925925,0,0,0
christel postma,0.0,5,8,75.86206896551724,54.054054054054056,0,0,0
delmer hepler,0.0,4,6,75.0,61.53846153846154,0,0,0
normand rickman,0.0,5,7,76.92307692307692,61.53846153846154,0,0,0
edmundo oakman,0.0,4,8,81.4814814814815,59.25925925925925,0,0,0
palma dundon,0.0,5,5,69.23076923076923,69.56521739130434,0,0,1
corrie spicher,0.0,5,7,81.4814814814815,57.14285714285714,0,0,1
sylvester harriston,0.0,8,9,68.57142857142857,66.66666666666667,0,0,1
michelina gossard,0.0,5,9,80.0,60.0,0,0,1
caren montag,0.0,5,6,69.56521739130434,58.33333333333333,0,0,0
herma goodwill,0.0,4,7,78.57142857142857,60.86956521739131,0,0,1
flossie durante,0.0,3,7,85.71428571428572,64.28571428571428,0,0,0
deedee cao,0.0,4,6,69.56521739130434,54.54545454545454,0,0,0
scottie prager,0.0,3,7,85.71428571428572,58.33333333333333,0,0,0
casimira mika,0.0,7,7,66.66666666666667,57.14285714285714,0,0,0
annamarie moss,0.0,5,8,73.33333333333334,58.33333333333333,0,0,1
donya towry,0.0,4,6,78.26086956521739,60.86956521739131,1,1,0
leigha puente,0.0,4,7,75.0,58.33333333333333,0,0,0
aracely stoller,0.0,4,7,82.75862068965517,68.96551724137932,0,0,0
rheba vavra,0.0,3,6,81.81818181818181,56.00000000000001,0,0,0
geralyn furlong,0.0,6,8,69.23076923076923,55.172413793103445,0,0,1
necole fink,0.0,5,5,72.0,58.33333333333333,0,0,1
albertha stephens,0.0,7,6,68.75,70.58823529411764,0,0,0
samella brawner,0.0,4,7,78.57142857142857,62.06896551724138,0,0,1
ira riter,0.0,3,4,73.6842105263158,66.66666666666667,1,0,0
julietta hixson,0.0,5,6,71.42857142857143,64.28571428571428,0,0,0
viki primeaux,0.0,6,8,69.56521739130434,53.84615384615385,0,0,0
kizzy plascencia,0.0,6,9,73.33333333333334,51.85185185185186,0,0,0
rosio dennie,0.0,5,6,69.23076923076923,57.14285714285714,0,0,0
eilene buesing,0.0,5,6,71.42857142857143,61.53846153846154,0,0,0
twila haggins,0.0,5,6,69.23076923076923,58.33333333333333,0,0,0
bill lovitt,0.0,3,5,78.26086956521739,66.66666666666667,0,0,1
jocelyn aponte,0.0,5,7,73.33333333333334,60.0,0,0,0
raylene guidroz,0.0,6,8,78.57142857142857,51.85185185185186,0,0,0
tambra constable,0.0,6,8,70.96774193548387,57.14285714285714,0,0,1
jeremiah devenport,0.0,6,10,75.0,51.61290322580645,0,0,0
carlos parra,0.0,4,6,74.07407407407408,59.25925925925925,1,0,0
maricela sprankle,0.0,6,9,73.33333333333334,59.25925925925925,0,0,0
elidia lineman,0.0,5,7,75.86206896551724,66.66666666666667,0,0,1
evelynn graziano,0.0,5,8,73.33333333333334,56.25,0,0,0
debera allman,0.0,5,6,81.4814814814815,66.66666666666667,0,0,0
leonel aldinger,0.0,4,7,85.71428571428572,69.23076923076923,0,0,0
lois furtado,0.0,3,7,80.0,57.14285714285714,1,0,0
doretta eynon,0.0,5,7,74.07407407407408,60.86956521739131,0,0,0
lynna downs,0.0,3,6,72.72727272727273,60.86956521739131,0,0,0
giselle fenstermaker,0.0,6,11,80.0,52.94117647058824,0,0,0
deedee tharpe,0.0,4,6,76.92307692307692,57.14285714285714,0,0,0
meghann samms,0.0,3,7,81.4814814814815,56.00000000000001,0,0,0
lin yamasaki,0.0,4,6,76.92307692307692,56.00000000000001,0,0,1
mana chitty,0.0,4,6,66.66666666666667,57.14285714285714,0,0,1
emiko voltz,0.0,5,6,75.0,54.54545454545454,0,0,0
sharron skipworth,0.0,7,9,72.72727272727273,58.06451612903225,0,0,0
lenora weeks,0.0,5,7,69.56521739130434,58.33333333333333,0,0,0
marcellus furtado,0.0,7,10,66.66666666666667,51.85185185185186,0,0,0
marin kimes,0.0,3,5,83.33333333333334,64.0,0,0,0
moshe gessner,0.0,3,7,76.92307692307692,56.00000000000001,0,0,0
nichol diangelo,0.0,6,5,69.23076923076923,74.07407407407408,0,0,0
iris veliz,0.0,4,6,64.0,58.33333333333333,0,0,1
elza labelle,0.0,3,6,75.0,64.0,0,0,0
brenda granillo,0.0,5,8,71.42857142857143,57.14285714285714,0,0,0
toney pasco,0.0,4,5,72.72727272727273,61.53846153846154,1,0,0
jammie goodwill,0.0,4,8,82.75862068965517,53.84615384615385,0,0,1
han finnell,0.0,4,5,80.0,63.63636363636363,0,0,1
del byham,0.0,5,5,66.66666666666667,57.14285714285714,0,0,0
lashawna pesqueira,0.0,5,11,80.0,55.172413793103445,0,0,0
yee mcmillan,0.0,3,7,83.33333333333334,52.63157894736843,0,0,1
mitch kranz,0.0,4,6,72.0,63.63636363636363,0,0,0
yuri huddleston,0.0,4,8,81.25,60.0,0,0,0
genoveva neisler,0.0,6,9,70.96774193548387,57.14285714285714,0,0,0
madlyn wolken,0.0,5,7,76.92307692307692,57.14285714285714,0,0,0
annabell kaiser,0.0,5,7,78.57142857142857,62.06896551724138,0,0,1
sonny munday,0.0,5,5,64.0,61.53846153846154,0,0,1
marjorie scudder,0.0,6,9,68.96551724137932,56.25,0,0,1
adele sample,0.0,4,7,74.07407407407408,60.86956521739131,0,0,1
bryon weeks,0.0,3,6,72.72727272727273,60.86956521739131,0,0,0
caroyln loggins,0.0,5,7,78.57142857142857,57.14285714285714,0,0,0
huey letsinger,0.0,4,7,76.92307692307692,64.51612903225806,0,0,0
dorine seabrooks,0.0,5,9,77.41935483870968,60.0,0,0,0
cole parrales,0.0,4,7,78.57142857142857,56.00000000000001,0,0,1
natalie ponder,0.0,4,6,78.57142857142857,66.66666666666667,0,0,1
aundrea gately,0.0,5,8,74.07407407407408,62.06896551724138,0,0,0
melita mcandrews,0.0,5,8,75.86206896551724,66.66666666666667,0,0,0
saturnina ferrier,0.0,4,8,78.78787878787878,62.06896551724138,0,0,1
guadalupe morman,0.0,4,8,78.78787878787878,62.06896551724138,0,0,0
damon rockhill,0.0,4,7,75.86206896551724,60.0,0,0,0
naida danziger,0.0,3,7,78.57142857142857,56.00000000000001,0,0,0
anette felix,0.0,5,5,72.0,60.86956521739131,0,0,0
thelma siemers,0.0,4,7,82.75862068965517,61.53846153846154,0,0,0
troy buice,0.0,4,6,72.72727272727273,57.14285714285714,1,1,1
rutha sarmiento,0.0,6,8,68.75,60.0,0,0,0
deanna mellon,0.0,3,5,76.92307692307692,66.66666666666667,0,0,1
ermelinda cartier,0.0,6,7,75.0,68.96551724137932,0,0,0
karisa koffler,0.0,5,6,73.33333333333334,64.28571428571428,0,0,0
fermin melnyk,0.0,6,7,66.66666666666667,57.14285714285714,0,0,0
zella funderburg,0.0,2,9,87.5,58.06451612903225,0,0,0
kara scalf,0.0,4,6,76.19047619047619,57.14285714285714,0,0,0
houston yann,0.0,4,6,78.26086956521739,63.63636363636363,0,0,0
lorean torrence,0.0,5,8,75.0,62.06896551724138,0,0,0
veta fortney,0.0,3,5,83.33333333333334,58.33333333333333,0,0,1
leigha immel,0.0,3,7,78.26086956521739,58.33333333333333,0,0,0
mariette laliberte,0.0,8,10,66.66666666666667,56.25,0,0,0
tory kanagy,0.0,2,5,86.95652173913044,63.1578947368421,0,0,1
lurlene curry,0.0,4,7,72.0,59.25925925925925,0,0,1
pamelia brenton,0.0,1,6,96.55172413793105,64.51612903225806,0,0,0
caridad mooring,0.0,5,6,75.0,66.66666666666667,0,0,1
alysha bernett,0.0,5,7,73.33333333333334,58.33333333333333,0,0,0
terrilyn mcpherson,0.0,7,9,74.28571428571429,60.60606060606061,0,0,0
aleida reeser,0.0,5,7,71.42857142857143,61.53846153846154,0,0,0
illa siemers,0.0,4,6,78.26086956521739,63.63636363636363,0,1,0
shena obando,0.0,4,6,76.92307692307692,60.0,0,0,0
deanna agron,0.0,4,5,75.0,69.56521739130434,0,0,0
gudrun bridge,0.0,5,7,69.23076923076923,56.00000000000001,0,0,1
barbra heyen,0.0,5,6,69.56521739130434,58.06451612903225,0,0,0
jeanice matteo,0.0,4,7,75.86206896551724,62.06896551724138,0,0,0
rochel schubert,0.0,5,7,75.86206896551724,59.25925925925925,0,0,0
blanche pulido,0.0,5,6,71.42857142857143,64.28571428571428,0,0,0
tu streight,0.0,6,7,74.07407407407408,60.86956521739131,0,0,1
raye church,0.0,5,7,66.66666666666667,53.84615384615385,0,1,1
sallie raybon,0.0,4,6,74.07407407407408,64.0,0,0,0
lavern custis,0.0,6,7,64.28571428571428,64.0,0,0,0
melany ware,0.0,3,5,81.81818181818181,63.63636363636363,0,0,1
harley fausto,0.0,5,6,66.66666666666667,60.86956521739131,0,0,0
bulah seamon,0.0,5,6,72.72727272727273,61.53846153846154,0,0,0
wilmer follmer,0.0,5,7,69.23076923076923,62.06896551724138,0,0,0
adell ring,0.0,4,5,72.72727272727273,70.0,0,0,1
tama turberville,0.0,6,9,81.08108108108108,57.14285714285714,0,0,0
terrilyn haan,0.0,6,8,75.86206896551724,61.53846153846154,0,0,0
ashlee pelosi,0.0,4,7,76.92307692307692,56.00000000000001,0,0,0
alleen mcfarland,0.0,7,8,68.57142857142857,62.06896551724138,0,0,0
karan mcnemar,0.0,4,7,76.92307692307692,57.14285714285714,0,0,0
kera richard,0.0,2,6,83.33333333333334,71.42857142857143,0,0,0
loma koffler,0.0,5,6,74.07407407407408,57.14285714285714,0,0,1
becky prideaux,0.0,6,8,64.0,53.84615384615385,0,0,0
terrilyn izaguirre,0.0,6,10,75.0,56.25,0,0,0
belva hanneman,0.0,5,7,77.41935483870968,57.14285714285714,0,0,0
foster lucca,0.0,3,7,78.26086956521739,58.33333333333333,0,0,1
waneta mortimore,0.0,5,8,78.78787878787878,59.25925925925925,0,0,0
bev cuccia,0.0,5,6,75.0,50.0,0,0,0
antonietta imel,0.0,4,8,80.0,62.06896551724138,0,0,0
le stupka,0.0,5,5,69.56521739130434,52.63157894736843,0,0,0
jerome poquette,0.0,4,8,75.86206896551724,52.17391304347826,0,0,0
dulcie guilliams,0.0,5,7,72.72727272727273,64.51612903225806,0,0,0
leandra rudloff,0.0,4,8,75.86206896551724,62.06896551724138,0,0,0
adela blish,0.0,3,6,81.81818181818181,60.86956521739131,0,0,0
brandee pridmore,0.0,5,8,75.86206896551724,62.5,0,0,0
adele eder,0.0,4,5,78.26086956521739,64.0,0,0,0
kathern whitby,0.0,6,7,72.0,61.53846153846154,0,0,0
andrea chattin,0.0,4,7,76.92307692307692,64.28571428571428,0,0,0
xenia due,0.0,4,5,70.0,60.86956521739131,0,1,1
analisa blanck,0.0,5,8,72.0,60.86956521739131,0,0,0
odelia hanneman,0.0,5,7,81.25,61.53846153846154,0,0,0
pearlene ranney,0.0,4,7,82.75862068965517,62.06896551724138,0,0,0
terrance woodrow,0.0,5,8,73.33333333333334,59.25925925925925,1,0,1
rey ryals,0.0,5,5,66.66666666666667,60.86956521739131,0,0,0
francoise wetzler,0.0,5,8,72.72727272727273,58.82352941176471,0,0,0
sade jeffords,0.0,4,7,72.0,59.25925925925925,0,0,1
june gobeil,0.0,4,6,69.56521739130434,63.63636363636363,0,0,1
vannesa nipper,0.0,3,6,78.57142857142857,61.53846153846154,0,0,1
latanya pullum,0.0,7,8,64.0,56.00000000000001,0,0,0
jeanette benningfield,0.0,6,9,78.94736842105263,66.66666666666667,0,0,0
lacey lingenfelter,0.0,4,10,81.08108108108108,60.60606060606061,0,0,0
yon lanterman,0.0,3,6,81.4814814814815,66.66666666666667,0,0,1
cecille degreenia,0.0,5,10,78.78787878787878,55.172413793103445,0,0,0
saturnina killam,0.0,6,9,70.58823529411764,60.0,0,0,0
doyle lanterman,0.0,4,6,82.75862068965517,64.51612903225806,0,0,0
laquita satcher,0.0,5,7,71.42857142857143,61.53846153846154,0,0,0
merideth phinney,0.0,4,8,81.25,57.14285714285714,0,0,0
lynnette ankrom,0.0,5,7,77.41935483870968,64.28571428571428,0,0,0
gertrud gargano,0.0,5,7,71.42857142857143,57.14285714285714,0,0,0
shandra belford,0.0,5,8,75.86206896551724,58.33333333333333,0,0,0
cherry romney,0.0,6,6,69.23076923076923,61.53846153846154,0,0,1
athena emmons,0.0,5,7,74.07407407407408,64.0,0,0,0
kris lone,0.0,3,4,84.21052631578947,66.66666666666667,0,0,1
deborah muse,0.0,5,7,75.0,56.00000000000001,0,0,1
velva underhill,0.0,6,9,75.0,57.14285714285714,0,0,1
lacy rahman,0.0,4,5,72.72727272727273,64.0,0,0,1
malinda mccardell,0.0,3,9,84.84848484848484,56.25,0,0,0
claretta houseknecht,0.0,6,11,73.6842105263158,54.54545454545454,0,0,0
hana hice,0.0,2,3,84.21052631578947,66.66666666666667,1,1,0
stella watchman,0.0,3,8,82.75862068965517,59.25925925925925,0,0,1
julietta noblitt,0.0,6,8,68.96551724137932,58.06451612903225,0,0,0
nena augustyn,0.0,4,7,78.57142857142857,56.00000000000001,0,0,0
ezra redner,0.0,2,4,81.81818181818181,69.56521739130434,0,0,0
nelda rakowski,0.0,4,7,78.57142857142857,58.33333333333333,0,0,0
william summerfield,0.0,6,10,78.94736842105263,62.85714285714285,0,0,0
les gabler,0.0,4,5,66.66666666666667,63.63636363636363,0,0,0
gerri resto,0.0,5,6,66.66666666666667,61.53846153846154,0,0,0
micheline mccrae,0.0,5,8,75.0,58.06451612903225,0,0,0
florene drolet,0.0,5,7,75.86206896551724,59.25925925925925,0,0,0
forrest coyle,0.0,4,7,81.4814814814815,61.53846153846154,0,0,0
kayleen raglin,0.0,5,7,72.0,58.33333333333333,0,0,1
joline kiley,0.0,4,6,72.72727272727273,64.0,0,0,1
kym shedd,0.0,4,5,73.6842105263158,50.0,0,0,0
maragret donadio,0.0,6,9,68.96551724137932,56.25,0,0,0
marsha kropf,0.0,5,6,72.0,63.63636363636363,0,0,0
lakeesha calton,0.0,3,7,80.0,62.5,0,0,0
earlene nardone,0.0,4,6,80.0,66.66666666666667,0,0,0
domenic krueger,0.0,5,6,75.86206896551724,62.06896551724138,0,0,0
christiana mangrum,0.0,6,7,76.47058823529412,70.96774193548387,0,0,0
micheline shear,0.0,4,8,81.25,60.0,0,0,1
matthew denker,0.0,3,4,81.4814814814815,71.42857142857143,0,0,0
georgianne murdoch,0.0,6,9,76.47058823529412,56.25,0,0,0
manie oatis,0.0,4,5,80.0,63.63636363636363,0,1,0
adelle lucca,0.0,5,6,72.0,60.86956521739131,0,0,0
robin lonzo,0.0,4,5,69.56521739130434,66.66666666666667,0,0,1
joann reitzel,0.0,4,7,76.92307692307692,57.14285714285714,0,0,0
gregory hudnall,0.0,6,8,66.66666666666667,57.14285714285714,0,0,0
brigida hanger,0.0,5,6,71.42857142857143,64.0,0,0,1
jimmy bischoff,0.0,5,8,71.42857142857143,50.0,0,0,1
elizebeth ing,0.0,4,6,81.4814814814815,64.28571428571428,0,0,1
troy licht,0.0,3,5,80.0,63.63636363636363,0,0,1
harriet morais,0.0,4,6,74.07407407407408,64.28571428571428,0,0,0
odis armbruster,0.0,4,8,81.25,61.53846153846154,0,0,0
lavern mccardell,0.0,5,8,81.25,60.0,0,0,0
alysia gabriel,0.0,5,8,74.07407407407408,60.0,0,0,0
dorethea horney,0.0,4,6,80.0,66.66666666666667,0,0,0
odessa beckham,0.0,5,8,74.07407407407408,59.25925925925925,0,0,0
tien chism,0.0,2,5,85.71428571428572,58.33333333333333,0,0,1
yaeko janes,0.0,5,5,66.66666666666667,60.0,0,0,0
patrica klann,0.0,4,5,72.0,64.0,0,0,0
eun coddington,0.0,4,8,77.41935483870968,57.14285714285714,0,0,0
stormy mcentire,0.0,6,8,71.42857142857143,55.172413793103445,0,0,1
albertina delapaz,0.0,7,9,68.57142857142857,62.85714285714285,0,0,0
velia racey,0.0,3,5,72.72727272727273,69.56521739130434,0,0,0
dusty heier,0.0,4,5,66.66666666666667,63.63636363636363,0,1,1
roosevelt bruce,0.0,6,7,72.72727272727273,66.66666666666667,0,0,0
shaquana mable,0.0,4,7,80.0,57.14285714285714,0,0,0
leesa thetford,0.0,4,7,75.86206896551724,59.25925925925925,0,0,0
kimberli degraffenreid,0.0,6,13,76.19047619047619,54.054054054054056,0,0,0
ashanti vanatta,0.0,6,7,66.66666666666667,64.28571428571428,0,0,0
dorine wu,0.0,4,5,70.0,60.86956521739131,0,1,0
heike weatherbee,0.0,4,8,80.0,57.14285714285714,0,0,0
jovita chambers,0.0,5,6,71.42857142857143,62.06896551724138,0,0,0
raina sabol,0.0,3,6,78.26086956521739,58.82352941176471,0,0,0
oswaldo forsman,0.0,6,8,66.66666666666667,60.0,0,0,0
danica samms,0.0,4,7,74.07407407407408,54.54545454545454,0,0,0
kathern morita,0.0,5,7,72.0,62.06896551724138,0,0,0
melia loggins,0.0,3,7,88.88888888888889,61.53846153846154,0,0,0
del vickers,0.0,3,5,80.0,59.25925925925925,0,0,0
roberto taing,0.0,3,7,84.61538461538461,66.66666666666667,0,0,0
demetria bingham,0.0,5,9,75.86206896551724,57.14285714285714,0,0,0
hana gard,0.0,2,4,77.77777777777779,70.0,0,0,0
boyd stronach,0.0,4,7,74.07407407407408,56.00000000000001,0,0,0
sharron sheilds,0.0,5,8,78.57142857142857,62.06896551724138,0,0,0
alva showers,0.0,3,6,76.92307692307692,61.53846153846154,0,0,0
armando keltz,0.0,3,7,83.33333333333334,58.33333333333333,0,0,0
jerri chartrand,0.0,4,8,81.4814814814815,64.70588235294117,0,0,0
salina wetzler,0.0,5,7,74.07407407407408,61.53846153846154,0,0,1
lorine sward,0.0,3,6,75.0,60.86956521739131,0,0,1
savanna saltzman,0.0,5,8,70.96774193548387,56.00000000000001,0,0,1
ferne chitty,0.0,5,6,69.23076923076923,58.33333333333333,0,0,1
patience beaulieu,0.0,6,7,72.72727272727273,62.85714285714285,0,0,1
dorine normand,0.0,3,6,84.61538461538461,64.0,0,0,0
sandy straw,0.0,4,5,75.0,60.86956521739131,0,0,1
bulah brawner,0.0,4,6,72.0,64.0,0,0,1
rebeca jilek,0.0,5,6,72.0,55.55555555555556,0,0,0
yoko kohr,0.0,3,5,66.66666666666667,54.54545454545454,0,0,0
micheline swanson,0.0,4,8,81.25,64.51612903225806,0,0,0
ron farabaugh,0.0,4,6,82.75862068965517,59.25925925925925,0,0,0
lenora vita,0.0,3,6,72.72727272727273,58.82352941176471,0,0,1
lon griffiths,0.0,5,4,71.42857142857143,74.07407407407408,0,0,0
rupert hatcher,0.0,5,7,69.23076923076923,63.63636363636363,0,0,1
stephania loredo,0.0,6,7,72.72727272727273,64.51612903225806,0,0,0
nena hibbler,0.0,3,6,84.61538461538461,64.0,0,0,0
jerri corkill,0.0,5,7,74.07407407407408,54.54545454545454,0,0,0
hugo grabert,0.0,4,6,75.0,60.86956521739131,0,0,0
gwenda mazurek,0.0,5,7,75.0,57.14285714285714,0,0,0
imelda lavoie,0.0,5,4,69.23076923076923,72.0,0,0,0
margareta covert,0.0,5,7,75.0,62.5,0,0,1
reginald mcgranahan,0.0,7,10,73.6842105263158,56.41025641025641,0,0,0
frederick millard,0.0,6,8,72.22222222222221,60.0,0,0,0
carson chartrand,0.0,4,8,75.0,62.06896551724138,0,0,0
ray vince,0.0,4,4,78.26086956521739,70.0,0,1,1
elden nosal,0.0,4,6,76.19047619047619,60.86956521739131,0,0,0
sadie meints,0.0,4,5,80.0,63.63636363636363,0,0,0
manie hsieh,0.0,3,6,72.72727272727273,60.86956521739131,1,0,0
wenona mcmeen,0.0,4,7,75.0,57.14285714285714,0,0,0
deneen imel,0.0,5,6,72.0,56.00000000000001,0,0,0
melva chism,0.0,3,6,80.0,60.86956521739131,0,0,0
charlsie matta,0.0,4,6,78.57142857142857,63.63636363636363,0,0,1
lois leech,0.0,3,6,73.6842105263158,66.66666666666667,0,0,1
cherelle bulfer,0.0,5,7,75.0,64.51612903225806,0,0,0
antony sather,0.0,5,7,74.07407407407408,64.28571428571428,0,0,0
santina melnyk,0.0,5,8,72.0,60.60606060606061,0,0,0
gertrud lindbloom,0.0,5,10,75.0,51.61290322580645,0,0,0
conception digennaro,0.0,7,12,75.67567567567568,52.63157894736843,0,0,1
katherin kapoor,0.0,5,8,80.0,62.85714285714285,0,0,0
melinda troester,0.0,4,6,83.87096774193549,66.66666666666667,0,0,0
shanae kinch,0.0,4,6,75.0,58.33333333333333,0,0,1
boyd skow,0.0,4,5,63.1578947368421,57.14285714285714,0,0,0
paul ragin,0.0,5,5,75.0,63.63636363636363,0,0,0
